Average Hotness: 48451
Average Hot code Hotness: 48451
Hotness ratio: 1.000000
Ratio of CC to Hot Code:  1.000000
8000dbd4,0.000001
8000dc88,0.000000
8000dcbc,0.000001
8000dd14,0.000000
8000dd38,0.000000
8000dd68,0.000000
8000dd94,0.000000
8000dde0,0.000000
8000ddf0,0.000000
8000de24,0.000000
8000de74,0.000000
8000df14,0.000000
8000e2e4,0.000000
8000e658,0.000000
8000e6e8,0.000000
8000e70c,0.000000
8000e738,0.000000
8000e770,0.000000
8000e7bc,0.000000
8000e814,0.000000
8000e824,0.000000
8000e888,0.000000
8000e898,0.000000
8000e8e8,0.000001
8000e99c,0.000000
8000e9bc,0.000000
8000e9d8,0.000000
8000e9f0,0.000000
8000ea34,0.000000
8000ea40,0.000000
8000ea84,0.000000
8000eab0,0.000000
8000eac0,0.000000
8000eb20,0.000001
8000eb38,0.000000
8000eb64,0.000000
8000eb90,0.000000
8000ebdc,0.000000
8000ec14,0.000000
8000ec60,0.000000
8000ecb8,0.000000
8000ecc8,0.000000
8000ecec,0.000000
8000ed08,0.000000
8000ed20,0.000000
8000ed68,0.000000
8000ed8c,0.000000
8000eda8,0.000000
8000edc0,0.000000
8000ee08,0.000000
8000ee18,0.000000
8000ee48,0.000000
8000ee8c,0.000000
8000eeb8,0.000000
8000eec8,0.000000
8000ef24,0.000000
8000ef70,0.000000
8000f1d0,0.000000
8000f200,0.000000
8000f24c,0.000000
8000f28c,0.000000
8000f2a0,0.000000
8000f2cc,0.000000
8000f334,0.000000
8000f3a8,0.000000
8000f3d4,0.000000
8000f3e4,0.000000
80010ac4,0.000002
80010af0,0.000002
80010b0c,0.000002
80010b28,0.000002
80010b44,0.000002
80010b64,0.000002
80010b80,0.000002
80010b9c,0.000002
80010bb8,0.000002
80010bd4,0.000002
80010bf0,0.000002
80010c0c,0.000002
80010c28,0.000002
80010c48,0.000002
80010c68,0.000002
80010cd4,0.000015
80010d44,0.000012
80010d5c,0.000009
80010d6c,0.000008
80010d80,0.000030
80010db4,0.000012
80010dcc,0.000011
80010dd8,0.000073
80010df8,0.000044
80010edc,0.000044
80010efc,0.000079
80010f44,0.000007
80010f9c,0.000000
80010fb8,0.000000
800110c8,0.000000
800110e4,0.000083
8001110c,0.000046
80011110,0.000020
80011120,0.000053
80011134,0.000117
800111b4,0.000082
800111d4,0.000033
80011290,0.000089
800112bc,0.000000
800112d8,0.000000
80011768,0.000000
800117ac,0.000000
800117bc,0.000000
800117e4,0.000000
800117fc,0.000000
80011800,0.000000
80011850,0.000000
80011894,0.000000
800118a4,0.000000
800118c0,0.000000
800118d8,0.000000
800118dc,0.000000
8001192c,0.000000
80011970,0.000000
80011980,0.000000
8001199c,0.000000
800119b4,0.000000
800119b8,0.000000
80011a08,0.000000
80011a4c,0.000000
80011a5c,0.000000
80011a94,0.000000
80011a98,0.000000
80011ab4,0.000000
80011abc,0.000000
80011ad8,0.000001
80011aec,0.000000
80011af8,0.000000
80011b00,0.000000
80011b1c,0.000000
80011b24,0.000001
80011b3c,0.000000
80011b74,0.000000
80011b84,0.000000
80011bbc,0.000000
80011bcc,0.000000
80011be4,0.000001
80011bf8,0.000001
80011c08,0.000001
80011c54,0.000001
80011c98,0.000001
80011ca8,0.000001
80011cc0,0.000000
80011ce0,0.000001
80011ce4,0.000000
80011cf4,0.000001
80011d28,0.000001
80011d2c,0.000001
80011d58,0.000000
80011db8,0.000001
80011dec,0.000001
80011e34,0.000001
80011e78,0.000001
80012164,0.000001
800121a4,0.000000
800121e4,0.000002
80012210,0.000001
80012248,0.000000
800122f8,0.000001
80012300,0.000001
8001241c,0.000000
80012438,0.000002
8001245c,0.000000
80012478,0.000001
8001249c,0.000000
80012520,0.000001
8001255c,0.000000
80012594,0.000000
80012598,0.000000
800125bc,0.000000
80012604,0.000000
8001266c,0.000000
800126c8,0.000000
80012754,0.000000
80012780,0.000000
80012790,0.000000
800127a8,0.000000
800127b8,0.000000
800127dc,0.000000
800127ec,0.000000
800127f8,0.000000
8001286c,0.000000
80012884,0.000000
80012898,0.000000
800128b4,0.000000
800128e0,0.000000
800129c4,0.000000
80012da4,0.000000
80012e28,0.000000
80012e4c,0.000000
80012e60,0.000000
80012f14,0.000000
80012f94,0.000000
80012f98,0.000000
80013000,0.000000
80014580,0.000319
800165f8,0.000000
8001665c,0.000000
800166a0,0.000000
800166b4,0.000000
800166fc,0.000000
80016768,0.000000
80016770,0.000000
80016784,0.000000
800167e0,0.000000
80016824,0.000000
800168a4,0.000000
800168cc,0.000000
800168fc,0.000000
80016a3c,0.000000
80016a68,0.000000
80016a98,0.000000
80016bcc,0.000003
80016be0,0.000002
80016bec,0.000004
80016c20,0.000000
80016c24,0.000003
80016c38,0.000003
80016c64,0.000005
80016c74,0.000004
80016c88,0.000006
800173ac,0.000000
800173cc,0.000000
80017404,0.000000
80017440,0.000001
80017530,0.000001
80017544,0.000000
800175e8,0.000001
80017618,0.000001
800176a0,0.000001
800176f4,0.000000
80017960,0.000000
80017994,0.000000
800179b8,0.000000
800179f4,0.000000
80017a64,0.000000
80017a78,0.000034
80017aa0,0.000018
80017ab8,0.000001
80017ad4,0.000000
80017ae4,0.000002
80017b10,0.000001
80017b88,0.000000
80017bd4,0.000000
80017d30,0.000002
80017ef8,0.000000
80017f20,0.000000
80017f2c,0.000000
80017f54,0.000000
80017f94,0.000000
80017f9c,0.000000
80017ff4,0.000001
8001801c,0.000001
80018068,0.000001
800180a0,0.000000
800180a8,0.000000
800180b0,0.000000
800180e0,0.000003
800180f0,0.000001
80018108,0.000004
80018144,0.000002
80018150,0.000001
80018158,0.000001
80018160,0.000001
8001819c,0.000001
800181a4,0.000001
800181ac,0.000002
800181b4,0.000002
800181cc,0.000000
800181ec,0.000001
80018208,0.000002
8001821c,0.000000
80018244,0.000001
80018250,0.000002
8001826c,0.000001
80018270,0.000000
80018278,0.000003
80018280,0.000001
80018294,0.000004
800182e0,0.000002
800182f8,0.000000
8001832c,0.000000
8001833c,0.000000
8001836c,0.000001
8001837c,0.000000
800183c8,0.000000
800183e4,0.000001
800183f8,0.000000
80018414,0.000001
80018430,0.000000
80018454,0.000000
80018484,0.000000
800184b8,0.000000
800184c8,0.000000
80018504,0.000000
80018538,0.000000
80018568,0.000000
80018588,0.000000
80018598,0.000000
800185ac,0.000000
800185ec,0.000000
80018600,0.000000
8001861c,0.000000
80018644,0.000000
80018670,0.000000
80018684,0.000000
80018690,0.000000
800186a0,0.000000
800186b4,0.000000
80018760,0.000000
80018770,0.000000
800187a4,0.000000
800187b4,0.000001
800187e4,0.000001
800187f4,0.000000
80018858,0.000000
80018878,0.000000
8001888c,0.000000
800188a0,0.000001
800188e0,0.000001
800188f0,0.000001
8001890c,0.000001
80018950,0.000001
800189a4,0.000000
800189c4,0.000000
800189e0,0.000000
800189f4,0.000000
80018a04,0.000000
80018a14,0.000000
80018a24,0.000000
80018a38,0.000000
80018a78,0.000000
80018a8c,0.000000
80018aa8,0.000000
80018adc,0.000000
80018aec,0.000000
80018b08,0.000000
80018b30,0.000000
80018b60,0.000000
80018b6c,0.000000
80018b84,0.000000
80018bb8,0.000000
80018bd0,0.000000
80018bf4,0.000000
80018c0c,0.000000
80018c1c,0.000000
80018c48,0.000000
80018c50,0.000000
80018c80,0.000000
80018ce8,0.000000
80018d0c,0.000000
80018d18,0.000000
80018d2c,0.000000
80018d38,0.000000
80018d40,0.000000
80018d44,0.000000
80018d5c,0.000000
80018d88,0.000000
80018db4,0.000000
80018dbc,0.000000
80018dc4,0.000000
80018df8,0.000000
80018e04,0.000000
80018e18,0.000000
80018e34,0.000000
80018e38,0.000000
80018e44,0.000000
80018e6c,0.000000
80018ea8,0.000000
80018ec4,0.000000
80018f18,0.000007
80018f20,0.000008
80018f30,0.000006
80018f44,0.000007
80018f54,0.000000
80018f6c,0.000000
80018f74,0.000000
80018f78,0.000008
80018f80,0.000008
80018fc4,0.000008
800193bc,0.000025
800193f0,0.000020
80019410,0.000000
8001945c,0.000026
80019464,0.000000
80019560,0.000000
80019574,0.000000
8001958c,0.000000
80019594,0.000000
800195a4,0.000000
800195b8,0.000000
800195c0,0.000000
800195e0,0.000000
80019674,0.000000
800196a4,0.000000
800196dc,0.000000
800196e4,0.000000
80019754,0.000000
8001976c,0.000000
80019774,0.000000
800197b0,0.000000
800197c8,0.000000
800197e4,0.000000
8001985c,0.000000
800198c4,0.000000
800198e4,0.000000
800198f0,0.000000
80019918,0.000000
8001a700,0.000000
8001a734,0.000000
8001a764,0.000000
8001a768,0.000000
8001a77c,0.000000
8001a780,0.000000
8001aac0,0.000011
8001ba68,0.000000
800226c8,0.000000
800227b4,0.000000
800227f8,0.000000
8002280c,0.000000
8002282c,0.000000
8002283c,0.000007
80022890,0.000017
800228e4,0.000017
800228f4,0.012637
80022910,0.003695
8002291c,0.004332
80022940,0.006067
80022974,0.000015
80022984,0.000013
8002299c,0.000000
800229b4,0.000000
800229d0,0.000000
80022ad8,0.000000
80022b1c,0.000000
80022b3c,0.000000
80022b40,0.000000
80022bb0,0.000017
80022bc4,0.000014
80022bec,0.000014
80022c28,0.000014
80022c88,0.000011
80022c90,0.000013
80022ca0,0.000004
80022ccc,0.000009
80022cd4,0.000000
80022cec,0.000000
80022d44,0.000000
80022d60,0.000000
80022d68,0.000000
80022d78,0.000000
80022d84,0.000000
80022d98,0.000000
80022db4,0.000000
80022dbc,0.000000
80022ddc,0.000000
80022e08,0.000000
80022e4c,0.000000
80022e5c,0.000000
80022e90,0.000000
80022eb8,0.000000
800231bc,0.000009
800231cc,0.000007
800231d0,0.000011
80023200,0.000010
80023208,0.000011
80023228,0.000000
80023230,0.000000
80023238,0.000000
8002324c,0.000000
8002326c,0.000000
800232d0,0.000000
800232e8,0.000000
8002330c,0.000000
80023328,0.000001
80023bdc,0.000003
80023c00,0.000003
80023c14,0.000003
80023c30,0.000000
80023c54,0.000000
80023c68,0.000000
80023c70,0.000000
80023c78,0.000000
80023c90,0.000000
80023ca0,0.000000
80023cac,0.000000
80023cb8,0.000000
80023cd4,0.000003
80023d04,0.000004
80023d1c,0.000004
80023d24,0.000004
80023d30,0.000001
80023e2c,0.000000
80023f30,0.000002
80023f3c,0.000000
80023f50,0.000000
80023f5c,0.000003
80023fe0,0.000000
8002400c,0.000005
8002402c,0.000000
8002404c,0.000004
80024080,0.000000
800240b8,0.000000
800240d8,0.000000
800240ec,0.000000
800242c8,0.000005
800242dc,0.000006
80024334,0.000000
80024354,0.000000
80024364,0.000000
80024388,0.000000
800243cc,0.000000
80024440,0.000000
80024530,0.000000
80024558,0.000000
80024568,0.000000
80024580,0.000000
80024cf8,0.000000
80024d10,0.000000
80024d38,0.000000
80024d48,0.000000
80024d64,0.000000
80024d7c,0.000000
80024d90,0.000000
80024da8,0.000000
80024dac,0.000000
80024dec,0.000000
80024df8,0.000000
80024e18,0.000000
80024e24,0.000000
80024e6c,0.000000
80024e80,0.000000
80024eb8,0.000000
80024ec8,0.000000
80024ed8,0.000000
80024f08,0.000000
80024f1c,0.000000
80024f38,0.000000
800250d4,0.000000
80025100,0.000000
80025190,0.000000
8002522c,0.000000
80025238,0.000000
80028314,0.000000
80028998,0.000000
800289fc,0.000000
80028a18,0.000000
80028a60,0.000000
80028aa8,0.000000
80028ac8,0.000000
80028b10,0.000000
80028b58,0.000000
80028b78,0.000000
80028bc0,0.000000
80028c08,0.000000
80028c28,0.000000
80028c70,0.000000
80028cb8,0.000000
80028cd8,0.000000
80028d28,0.000000
80028d78,0.000000
80028d98,0.000000
80028de0,0.000000
80028e30,0.000000
80028e50,0.000000
80028e98,0.000000
80028ec8,0.000000
80028f1c,0.000000
80028f74,0.000000
80028fcc,0.000000
80029024,0.000000
8002907c,0.000000
800290d4,0.000000
8002912c,0.000000
80029178,0.000000
80029198,0.000000
800291cc,0.000000
800293d0,0.000000
8002940c,0.000000
80029420,0.000000
8002942c,0.000000
80029440,0.000000
8002944c,0.000000
80029468,0.000000
80029484,0.000000
800294a8,0.000000
800294dc,0.000002
800294f4,0.000004
80029504,0.000001
8002951c,0.000003
8002957c,0.000000
800295cc,0.000000
80029690,0.000000
800296f0,0.000001
80029794,0.000000
800297cc,0.000002
800297e8,0.000008
80029868,0.000000
80029964,0.000003
80029984,0.000002
800299b8,0.000003
800299d4,0.000000
800299f4,0.000000
80029a0c,0.000000
80029a10,0.000000
80029a24,0.000000
80029a40,0.000000
80029a50,0.000000
80029a60,0.000000
80029a6c,0.000000
80029a84,0.000000
80029aa4,0.000000
80029ab8,0.000000
80029ad4,0.000000
80029b08,0.000000
80029b10,0.000000
80029b30,0.000000
80029b60,0.000000
80029b90,0.000002
80029bc4,0.000000
80029bcc,0.000000
80029bd0,0.000003
80029c44,0.000000
80029cb4,0.000004
80029ccc,0.000009
80029cdc,0.000002
80029cf4,0.000007
80029d04,0.000000
80029d1c,0.000000
80029d2c,0.000000
80029d50,0.000000
80029d64,0.000000
80029d8c,0.000003
80029dc4,0.000000
80029dcc,0.000000
80029de0,0.000001
80029dec,0.000003
80029e00,0.000000
80029e2c,0.000000
80029e5c,0.000000
80029e9c,0.000001
80029eb0,0.000000
80029f38,0.000000
80029f84,0.000001
80029f8c,0.000001
80029fac,0.000012
80029fe4,0.000012
8002a028,0.000005
8002a038,0.000007
8002a048,0.000000
8002a058,0.000000
8002a078,0.000000
8002a088,0.000000
8002a098,0.000000
8002a0a8,0.000000
8002a0c8,0.000000
8002a0cc,0.000000
8002a0e8,0.000005
8002a108,0.000008
8002a114,0.000000
8002a11c,0.000000
8002a130,0.000000
8002a150,0.000000
8002a164,0.000000
8002a1e0,0.000000
8002a218,0.000001
8002a25c,0.000001
8002a26c,0.000000
8002a288,0.000000
8002a2a0,0.000000
8002a2bc,0.000001
8002a2dc,0.000001
8002a2fc,0.000011
8002a31c,0.000000
8002a348,0.000000
8002a368,0.000000
8002a418,0.000000
8002a444,0.000000
8002a5b4,0.000000
8002a5e4,0.000000
8002a5fc,0.000000
8002a640,0.000000
8002a64c,0.000000
8002a660,0.000000
8002a66c,0.000000
8002a788,0.000000
8002a7b8,0.000000
8002a7d0,0.000000
8002a818,0.000000
8002a824,0.000000
8002a838,0.000000
8002a844,0.000000
8002a99c,0.000000
8002a9c0,0.000000
8002ae48,0.000000
8002ae88,0.000000
8002aea8,0.000000
8002aebc,0.000000
8002d088,0.000021
8002d0b8,0.000021
8002d0c8,0.000004
8002e218,0.000000
8002e23c,0.000000
8003bac0,0.000002
8003bba4,0.000002
8003bbb8,0.000009
8003bcb0,0.000003
8003bd78,0.000000
8003bd88,0.000001
8003bde4,0.000005
8003be00,0.000005
8003be14,0.000000
8003be24,0.000000
8003be6c,0.000000
8003c0a0,0.000000
8003c0c4,0.000000
8003c0e4,0.000000
8003c414,0.000000
8003c42c,0.000000
8003c43c,0.000000
8003c5e4,0.000000
8003c630,0.000000
8003c704,0.000001
8003c724,0.000003
8003c744,0.000005
8003c758,0.000000
8003c778,0.000000
8003c7a8,0.000000
8003c7b4,0.000000
8003c808,0.000000
8003c814,0.000000
8003c88c,0.000000
8003c8b8,0.000019
8003c8d4,0.000020
8003c8f4,0.000005
8003c920,0.000006
8003c938,0.000010
8003c984,0.000000
8003c98c,0.000000
8003c9bc,0.000003
8003c9d4,0.000004
8003ca20,0.000000
8003ca34,0.000000
8003ca44,0.000000
8003ca60,0.000005
8003ca84,0.000002
8003caa0,0.000005
8003cab0,0.000005
8003cab8,0.000004
8003cac8,0.000004
8003cad4,0.000005
8003cae0,0.000003
8003caf8,0.000006
8003cb14,0.000004
8003cb4c,0.000005
8003cb5c,0.000007
8003cb7c,0.000008
8003cb9c,0.000004
8003cbb0,0.000001
8003cbc0,0.000004
8003cbe8,0.000003
8003cc08,0.000007
8003cc34,0.000011
8003cc70,0.000007
8003cd0c,0.000003
8003cd28,0.000000
8003cd48,0.000006
8003cd78,0.000004
8003cd80,0.000004
8003cd88,0.000004
8003cdb8,0.000004
8003cdc4,0.000004
8003cdcc,0.000006
8003cdf8,0.000003
8003ce10,0.000004
8003ce20,0.000003
8003ce3c,0.000004
8003ce90,0.000004
8003cea0,0.000003
8003ceb8,0.000003
8003cec8,0.000003
8003ced0,0.000003
8003ced4,0.000003
8003ceec,0.000000
8003cf00,0.000000
8003cf08,0.000006
8003cf48,0.000020
8003cf6c,0.000003
8003cf78,0.000000
8003cf80,0.000001
8003cf94,0.000000
8003cf9c,0.000000
8003cfa8,0.000003
8003cfe0,0.000013
8003d004,0.000001
8003d014,0.000004
8003d024,0.000002
8003d038,0.000002
8003d044,0.000001
8003d05c,0.000005
8003d094,0.000006
8003d0a4,0.000003
8003d0b4,0.000004
8003d0d4,0.000005
8003d0f8,0.000000
8003d11c,0.000003
8003d140,0.000003
8003d160,0.000012
8003d1ac,0.000003
8003d1cc,0.000000
8003d1dc,0.000000
8003d208,0.000000
8003d218,0.000000
8003d230,0.000000
8003d238,0.000000
8003d26c,0.000005
8003d290,0.000000
8003d2a0,0.000000
8003d2c8,0.000000
8003d2d0,0.000000
8003d2d8,0.000000
8003d2e8,0.000000
8003d2f0,0.000000
8003d304,0.000000
8003d33c,0.000010
8003d370,0.000002
8003d380,0.000003
8003d390,0.000003
8003d3a0,0.000003
8003d3b4,0.000003
8003d3f4,0.000004
8003d40c,0.000003
8003d428,0.000000
8003d438,0.000000
8003d444,0.000000
8003d47c,0.000000
8003d490,0.000000
8003d4a0,0.000003
8003d4a8,0.000003
8003d4b8,0.000003
8003d4c8,0.000000
8003d4d8,0.000004
8003d4e0,0.000003
8003d4f0,0.000003
8003d51c,0.000003
8003d538,0.000003
8003d548,0.000003
8003d55c,0.000003
8003d564,0.000003
8003d5a0,0.000006
8003d5c0,0.000003
8003d5f4,0.000003
8003d604,0.000003
8003d624,0.000003
8003d664,0.000011
8003d66c,0.000000
8003d674,0.000009
8003d67c,0.000011
8003d6c0,0.000000
8003d6c8,0.000000
8003d6d4,0.000000
8003d6ec,0.000000
8003d71c,0.000000
8003d724,0.000001
8003d758,0.000000
8003d7b0,0.000000
8003d7c0,0.000001
8003d7f0,0.000011
8003d810,0.000004
8003d834,0.000006
8003d884,0.000000
8003d8a8,0.000000
8003d8b8,0.000000
8003d8cc,0.000000
8003d918,0.000000
8003d954,0.000004
8003d964,0.000010
8003d96c,0.000030
8003d98c,0.000000
8003d990,0.000000
8003d9a0,0.000000
8003d9e0,0.000005
8003d9ec,0.000000
8003d9f4,0.000005
8003da10,0.000004
8003da18,0.000000
8003da20,0.000005
8003da50,0.000000
8003da94,0.000000
8003db30,0.000000
8003db40,0.000000
8003db54,0.000000
8003db7c,0.000000
8003db98,0.000000
8003dc04,0.000000
8003dc38,0.000000
8003dc40,0.000000
8003dc58,0.000000
8003dc60,0.000000
8003dc8c,0.000001
8003dcb0,0.000012
8003dcc0,0.000001
8003dce8,0.000004
8003dcf8,0.000001
8003dd10,0.000004
8003dd20,0.000003
8003dd38,0.000003
8003dd48,0.000000
8003dd68,0.000000
8003dd8c,0.000004
8003ddc4,0.000004
8003ddd4,0.000004
8003dddc,0.000000
8003dde8,0.000004
8003de00,0.000009
8003de28,0.000011
8003de4c,0.000000
8003de68,0.000000
8003de78,0.000000
8003de90,0.000000
8003dea0,0.000000
8003dec8,0.000000
8003def8,0.000004
8003df08,0.000014
8003df18,0.000017
8003df24,0.000007
8003df60,0.000001
8003df90,0.000001
8003dfb8,0.000000
8003dfbc,0.000000
8003dfe0,0.000000
8003dffc,0.000000
8003e010,0.000000
8003e034,0.000001
8003e064,0.000000
8003e15c,0.000004
8003e1a4,0.000005
8003e1ac,0.000004
8003e200,0.000001
8003e20c,0.000000
8003e2b8,0.000000
8003e2dc,0.000017
8003e2f4,0.000004
8003e2fc,0.000010
8003e318,0.000004
8003e328,0.000011
8003e338,0.000010
8003e35c,0.000011
8003e370,0.000007
8003e380,0.000010
8003e3c0,0.000000
8003ebfc,0.000008
8003ec00,0.000009
8003ec18,0.000008
8003ec70,0.000011
8003eca4,0.000010
8003eca8,0.000009
8003ecb4,0.000003
8003ecb8,0.000010
8003ecbc,0.000009
8003ecf4,0.000009
8003ecf8,0.000012
8003ed30,0.000012
8003ed44,0.000009
8003ed50,0.000006
8003ed64,0.000011
8003ed78,0.000011
8003edb8,0.000000
8003edbc,0.000000
8003ee58,0.000000
8003ee7c,0.000000
8003ef00,0.000000
8003ef20,0.000135
8003ef38,0.000007
8003ef4c,0.000044
8003ef5c,0.000003
8003ef70,0.000014
8003ef80,0.000000
8003ef94,0.000000
8003efa4,0.000000
8003efb8,0.000033
8003efc8,0.000005
8003efdc,0.000021
8003efec,0.000005
8003f018,0.000006
8003f030,0.000009
8003f048,0.000009
8003f058,0.000007
8003f080,0.000003
8003f08c,0.000006
8003f0dc,0.000000
8003f10c,0.000000
8003f134,0.000000
8003f150,0.000000
8003f160,0.000000
8003f174,0.000000
8003f18c,0.000000
8003f19c,0.000000
8003f1cc,0.000000
8003f1e4,0.000000
8003f200,0.000001
8003f230,0.000000
8003f250,0.000000
8003f258,0.000003
8003f268,0.000001
8003f274,0.000003
8003f29c,0.000000
8003f2b8,0.000000
8003f2c0,0.000000
8003f2c8,0.000000
8003f300,0.000000
8003f30c,0.000000
8003f328,0.000005
8003f344,0.000005
8003f354,0.000000
8003f35c,0.000000
8003f380,0.000000
8003f3b0,0.000000
8003f3dc,0.000000
8003f3e4,0.000000
8003f3f4,0.000000
8003f414,0.000000
8003f438,0.000000
8003f448,0.000000
8003f48c,0.000005
8003f49c,0.000006
8003f4c0,0.000004
8003f4e0,0.000000
8003f4f0,0.000006
8003f52c,0.000000
8003f55c,0.000000
8003f564,0.000000
8003f5d4,0.000010
8003f5f4,0.000002
8003f60c,0.000005
8003f658,0.000000
8003f674,0.000000
8003f698,0.000000
8003f6bc,0.000000
8003f6d0,0.000001
8003f6f0,0.000001
8003f704,0.000000
8003f798,0.000000
8003f7bc,0.000000
8003f7c8,0.000000
8003f7e0,0.000000
8003f814,0.000000
8003f8ac,0.000000
8003f8c0,0.000000
8003f900,0.000001
8003f918,0.000001
8003f928,0.000000
8003f938,0.000000
8003f96c,0.000001
8003f978,0.000000
8003fa28,0.000000
8003fa50,0.000000
8003fa60,0.000000
8003fa68,0.000000
8003fa9c,0.000000
8003fad4,0.000001
